player_id,Y,R,YR,fouls,fouled,offsides,crosses,interceptions,tklw,pens_won,pens_conceded,OG,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
387,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0
388,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0.0
389,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
390,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
392,0,0,0,0,5,0,0,1,0,1,0,0,30,5,0,100.0
393,3,1,0,30,4,0,3,23,12,0,2,0,153,93,70,57.1
394,10,1,1,57,22,0,1,51,30,0,0,0,183,59,38,60.8
395,5,0,0,27,40,3,61,35,33,0,1,0,104,53,39,57.6
396,13,0,0,42,37,0,14,44,41,0,1,0,225,29,27,51.8
397,2,0,0,9,17,3,138,25,27,0,0,0,161,25,33,43.1
398,4,1,0,45,54,14,4,4,6,1,0,0,69,63,82,43.4
399,5,0,0,29,35,1,21,14,29,2,0,0,69,14,22,38.9
400,3,0,0,16,11,3,156,20,14,0,0,0,96,12,12,50.0
401,6,0,0,25,44,2,41,9,22,0,0,0,78,27,25,51.9
402,5,1,0,32,30,9,51,3,23,0,0,0,82,9,16,36.0
403,4,0,0,31,34,2,38,11,31,0,0,1,70,9,20,31.0
404,4,0,0,25,22,0,11,22,19,0,1,0,111,28,48,36.8
405,4,1,1,26,21,0,7,12,23,0,0,0,84,21,18,53.8
406,6,0,0,15,33,1,10,5,18,0,0,0,81,25,36,41.0
407,4,0,0,20,37,3,42,7,17,0,0,0,51,4,14,22.2
408,5,0,0,28,13,15,6,4,6,0,0,0,38,53,84,38.7
409,4,0,0,16,12,0,28,4,6,0,0,0,37,9,13,40.9
410,1,0,0,5,1,0,10,5,4,0,1,0,21,2,3,40.0
411,1,0,0,6,1,0,0,7,4,0,0,0,16,5,6,45.5
412,0,0,0,7,5,0,3,1,1,0,0,0,10,1,0,100.0
413,0,0,0,13,3,0,4,1,8,0,0,0,8,2,9,18.2
414,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0.0
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
418,7,0,0,42,46,0,12,43,43,0,0,0,276,29,19,60.4
419,9,1,1,34,17,0,19,45,48,0,1,0,164,81,44,64.8
420,6,0,0,52,54,21,8,3,11,0,0,0,71,95,93,50.5
421,3,0,0,29,18,0,124,10,19,0,1,0,142,14,35,28.6
422,4,0,0,21,8,6,71,26,32,0,0,0,130,16,14,53.3
423,4,1,1,26,7,1,1,29,24,0,0,0,74,58,40,59.2
424,4,0,0,28,7,0,1,23,27,0,0,0,85,84,26,76.4
425,6,0,0,24,32,5,24,7,9,1,0,0,100,4,8,33.3
426,1,1,0,25,23,1,82,21,12,0,0,0,118,8,18,30.8
427,2,0,0,1,4,0,0,1,0,0,1,0,17,6,1,85.7
428,6,1,0,45,28,1,20,15,32,1,0,0,110,20,19,51.3
429,6,1,1,29,45,1,45,10,20,1,3,0,74,16,18,47.1
430,4,0,0,14,26,6,79,3,4,0,0,0,64,10,26,27.8
431,9,0,0,35,11,2,21,29,42,1,1,0,106,18,14,56.3
432,0,0,0,0,1,0,0,0,0,0,0,0,20,2,3,40.0
433,4,0,0,12,21,5,17,8,14,0,0,0,44,12,13,48.0
434,1,0,0,15,15,0,21,13,16,0,0,0,41,9,10,47.4
435,5,0,0,15,9,0,2,12,7,0,2,0,22,26,10,72.2
436,4,0,0,27,34,1,2,2,4,0,0,0,24,27,31,46.6
437,4,0,0,9,0,0,0,19,4,0,0,1,25,8,8,50.0
438,0,0,0,3,3,0,5,5,3,0,0,0,12,3,3,50.0
439,0,0,0,0,3,1,1,0,7,0,0,0,15,0,2,0.0
440,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0.0
441,2,0,0,3,0,0,0,2,0,0,0,0,5,4,1,80.0
442,2,0,0,5,3,3,0,0,0,0,0,0,5,9,5,64.3
443,0,0,0,0,1,0,0,0,1,0,0,0,3,1,1,50.0
444,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0
445,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0.0
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
447,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0.0
448,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,100.0
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
450,5,0,0,38,42,0,1,45,35,0,0,2,190,118,68,63.4
451,5,2,1,28,28,1,11,16,24,0,0,0,159,11,20,35.5
452,3,0,0,0,4,0,0,1,0,0,0,0,38,4,0,100.0
453,7,0,0,52,32,9,154,19,40,0,0,0,135,37,46,44.6
454,5,0,0,15,14,1,153,17,19,0,0,0,147,34,28,54.8
455,2,0,0,21,15,0,77,20,31,0,0,0,109,19,32,37.3
456,4,0,0,19,6,0,15,15,25,0,0,0,115,9,13,40.9
457,5,0,0,31,67,14,82,1,6,1,0,0,71,4,27,12.9
458,7,0,0,25,17,0,15,9,19,0,0,1,87,35,30,53.8
459,4,0,0,18,11,1,13,7,14,0,0,0,85,13,19,40.6
460,4,0,0,17,18,0,2,4,13,0,1,0,57,35,14,71.4
461,3,0,0,22,18,15,7,2,1,1,0,0,27,21,31,40.4
462,2,0,0,18,22,2,2,1,2,0,1,0,25,26,30,46.4
463,0,0,0,9,8,1,26,5,9,0,0,0,33,3,8,27.3
464,1,0,0,7,4,0,6,13,10,0,0,0,50,5,9,35.7
465,3,0,0,14,10,3,10,15,7,0,0,0,37,18,18,50.0
466,3,0,0,16,25,2,134,2,9,0,1,0,49,18,32,36.0
467,1,0,0,37,28,2,32,9,10,0,0,0,67,17,22,43.6
468,5,1,1,12,6,0,4,14,11,0,0,0,47,27,18,60.0
469,1,0,0,14,4,0,15,21,9,0,0,0,54,14,18,43.8
470,1,0,0,11,11,2,7,4,4,0,0,0,38,21,44,32.3
471,1,1,0,10,12,3,15,3,4,0,0,0,41,4,24,14.3
472,1,0,0,5,4,4,48,16,11,0,0,0,59,13,11,54.2
473,0,0,0,0,2,0,0,1,0,0,0,0,6,1,1,50.0
474,4,0,0,19,7,1,1,0,1,1,0,0,12,57,41,58.2
475,0,0,0,3,1,2,4,0,0,0,0,0,8,0,4,0.0
476,0,0,0,3,2,1,18,5,1,0,2,0,26,4,2,66.7
477,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,50.0
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
479,4,0,0,26,18,1,12,32,26,0,0,0,142,77,58,57.0
480,11,0,0,56,37,0,47,25,48,0,2,0,172,17,34,33.3
481,3,0,0,48,77,3,131,14,39,2,0,0,99,9,25,26.5
482,0,0,0,1,7,0,0,0,0,0,0,0,18,10,2,83.3
483,6,0,0,23,7,2,1,15,28,0,2,0,85,39,49,44.3
484,2,0,0,18,16,0,4,23,16,0,1,0,72,52,39,57.1
485,6,1,1,22,33,0,5,41,18,0,0,1,124,28,30,48.3
486,3,0,0,23,15,0,16,21,25,0,0,0,81,23,16,59.0
487,8,0,0,40,21,6,23,5,17,0,0,0,90,17,37,31.5
488,3,0,0,28,18,1,98,6,22,0,0,0,91,12,12,50.0
489,6,0,0,30,18,1,68,19,24,0,0,0,119,17,22,43.6
490,7,0,0,35,52,13,42,6,22,1,1,0,70,32,67,32.3
491,0,0,0,10,14,20,1,1,0,0,0,0,19,12,23,34.3
492,0,0,0,0,2,0,0,0,0,0,0,0,26,7,0,100.0
493,6,0,0,23,27,1,54,12,25,1,1,0,78,14,29,32.6
494,4,0,0,17,17,2,54,2,14,0,1,0,56,13,5,72.2
495,0,0,0,7,9,3,23,6,9,0,0,0,70,8,18,30.8
496,4,0,0,19,17,2,6,6,6,0,0,0,37,7,17,29.2
497,2,0,0,15,9,6,1,3,3,0,0,0,18,41,30,57.7
498,3,0,0,17,13,0,36,11,13,0,0,0,37,8,11,42.1
499,1,0,0,4,16,2,16,2,2,0,0,0,27,1,6,14.3
500,1,0,0,15,24,9,4,3,1,0,0,0,14,24,38,38.7
501,3,0,0,11,8,0,10,3,11,0,0,0,16,6,4,60.0
502,1,0,0,7,10,2,13,1,2,0,0,0,23,8,14,36.4
503,0,0,0,12,13,4,0,1,0,0,0,0,13,3,18,14.3
504,2,0,0,6,7,4,0,2,1,0,0,0,9,13,17,43.3
505,1,0,0,8,5,0,5,2,2,0,0,0,6,7,5,58.3
506,1,0,0,1,1,0,0,1,3,0,0,0,9,3,0,100.0
507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
508,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2,33.3
509,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
510,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
513,4,0,0,18,47,1,98,18,27,0,1,1,175,11,44,20.0
514,9,0,0,27,26,0,2,29,34,0,2,0,164,74,59,55.6
515,10,0,0,32,52,0,1,27,42,0,0,0,231,51,43,54.3
516,0,0,0,0,3,0,0,0,0,0,0,0,34,2,1,66.7
517,6,0,0,24,7,0,1,29,15,0,0,0,99,97,78,55.4
518,6,1,1,45,37,1,42,19,23,0,0,0,128,41,38,51.9
519,1,0,0,35,24,5,20,10,13,0,0,0,107,20,30,40.0
520,0,0,0,27,43,16,3,5,7,2,0,0,47,37,69,34.9
521,1,0,0,7,12,2,25,19,18,0,0,0,80,14,19,42.4
522,3,0,0,15,40,1,53,11,13,0,0,0,82,15,16,48.4
523,1,0,0,10,17,1,5,8,13,1,1,0,77,41,28,59.4
524,3,0,0,15,14,0,74,4,14,0,0,0,53,11,21,34.4
525,4,0,0,13,11,0,11,9,26,0,0,0,73,13,9,59.1
526,3,0,0,12,8,0,73,9,16,1,0,0,62,9,9,50.0
527,1,0,0,6,3,0,22,7,6,0,0,0,43,9,12,42.9
528,3,0,0,17,9,1,13,10,10,0,0,0,54,9,18,33.3
529,2,0,0,18,16,1,12,5,11,0,0,0,53,12,8,60.0
530,2,0,0,8,10,2,3,1,4,0,0,0,29,8,23,25.8
531,1,0,0,1,0,0,0,0,0,0,1,1,8,1,0,100.0
532,0,0,0,13,12,3,4,1,3,2,0,0,18,16,33,32.7
533,1,0,0,6,15,5,24,4,1,1,0,0,29,4,5,44.4
534,1,0,0,6,7,0,16,4,5,0,0,0,34,3,7,30.0
535,1,0,0,3,4,2,7,1,6,0,0,0,19,5,8,38.5
536,0,0,0,4,1,0,0,3,3,0,0,0,15,6,7,46.2
537,0,0,0,9,7,2,2,1,4,0,0,0,9,3,7,30.0
538,1,0,0,2,0,0,1,4,1,0,1,0,7,3,1,75.0
539,1,0,0,5,1,1,2,0,4,0,2,0,19,2,3,40.0
540,2,0,0,5,14,1,2,0,3,1,0,0,13,0,2,0.0
541,1,0,0,2,0,1,6,1,0,0,0,0,10,1,2,33.3
542,0,0,0,3,1,0,1,1,0,0,0,0,4,0,0,0.0
543,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0.0
544,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0.0
545,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
547,4,0,0,22,51,9,10,1,8,1,0,0,69,79,159,33.2
548,1,0,0,0,3,0,0,1,0,0,0,0,32,7,0,100.0
549,5,0,0,34,55,4,135,15,20,1,0,0,138,6,28,17.6
550,5,0,0,30,26,0,5,28,22,0,2,0,110,55,48,53.4
551,7,0,0,36,39,1,26,21,22,0,0,0,112,55,68,44.7
552,8,1,1,21,38,2,26,25,29,0,0,0,141,14,12,53.8
553,4,0,0,26,21,0,14,25,10,0,3,0,95,39,38,50.6
554,1,0,0,10,7,0,50,16,10,1,1,0,103,9,16,36.0
555,6,1,0,25,7,0,8,14,33,0,1,0,155,24,20,54.5
556,6,0,0,28,28,4,72,13,8,1,0,0,57,9,18,33.3
557,4,0,0,13,9,0,57,10,24,0,0,0,56,9,18,33.3
558,7,1,1,23,12,0,2,24,15,1,1,0,80,34,27,55.7
559,5,0,0,15,11,0,47,16,17,0,1,0,49,15,14,51.7
560,0,0,0,12,6,3,78,6,6,0,0,0,57,2,11,15.4
561,1,0,0,12,9,0,29,9,21,0,0,2,45,11,15,42.3
562,0,0,0,9,14,0,1,10,15,0,1,1,45,13,10,56.5
563,1,0,0,6,12,0,2,7,4,0,0,0,50,12,13,48.0
564,0,0,0,9,8,1,2,3,8,0,0,0,30,6,21,22.2
565,2,0,0,11,18,1,34,1,10,0,0,0,33,2,9,18.2
566,1,0,0,15,9,1,47,1,8,0,0,0,45,7,7,50.0
567,1,0,0,9,3,0,1,8,4,0,0,0,20,5,4,55.6
568,0,0,0,6,1,0,5,6,7,0,0,0,22,5,7,41.7
569,1,0,0,3,1,0,0,0,2,0,1,1,6,4,4,50.0
570,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
571,0,0,0,1,2,0,5,4,3,0,0,0,8,6,1,85.7
572,0,1,0,2,2,0,0,2,1,0,0,0,10,0,1,0.0
573,1,0,0,7,5,0,0,1,1,1,0,0,21,23,35,39.7
574,0,0,0,2,1,0,5,0,2,0,0,0,7,0,3,0.0
575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
577,5,0,0,11,43,21,223,7,13,0,0,0,93,0,1,0.0
578,5,0,0,14,34,0,81,32,20,0,0,0,150,23,28,45.1
579,5,0,0,33,36,1,8,16,32,0,0,0,129,29,32,47.5
580,4,0,0,33,16,1,2,25,23,0,2,0,81,58,35,62.4
581,4,0,0,15,30,6,70,4,10,0,0,0,69,27,66,29.0
582,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,100.0
583,9,1,1,39,37,1,3,24,29,0,1,0,134,24,46,34.3
584,9,0,0,33,17,0,0,23,18,0,1,1,111,31,28,52.5
585,5,0,0,18,44,3,38,8,14,0,0,0,85,24,36,40.0
586,4,0,0,23,9,3,42,5,19,0,0,0,72,6,26,18.8
587,3,1,0,9,9,0,0,17,11,0,1,0,54,50,21,70.4
588,5,0,0,14,16,0,25,14,13,0,0,0,60,8,12,40.0
589,0,0,0,0,1,0,1,0,1,0,0,0,14,0,0,0.0
590,1,0,0,11,24,3,1,3,2,0,0,0,41,6,27,18.2
591,2,0,0,35,20,8,2,1,1,0,0,0,23,29,59,33.0
592,2,0,0,7,5,0,1,18,14,0,2,0,47,15,18,45.5
593,6,0,0,28,10,0,6,11,11,1,0,0,36,17,9,65.4
594,3,0,0,24,10,2,6,7,12,0,0,0,60,13,16,44.8
595,4,0,0,9,15,0,28,11,5,0,1,0,38,23,12,65.7
596,3,0,0,5,4,1,30,1,13,0,0,1,26,7,12,36.8
597,2,0,0,14,4,0,1,8,11,0,0,0,52,20,15,57.1
598,1,0,0,19,13,6,14,1,9,0,1,0,31,5,15,25.0
599,1,0,0,5,6,0,2,14,6,0,0,0,42,11,10,52.4
600,1,0,0,10,14,0,1,4,7,0,0,0,51,6,5,54.5
601,0,0,0,11,17,2,0,0,3,0,0,0,13,24,41,36.9
602,0,0,0,5,3,0,1,2,5,0,0,0,19,20,8,71.4
603,1,0,0,3,1,0,1,10,6,0,1,0,15,9,18,33.3
604,3,0,0,9,3,0,0,3,7,0,0,0,12,7,13,35.0
605,1,1,0,0,3,0,0,0,0,0,0,0,2,1,0,100.0
606,1,0,0,2,11,0,1,0,0,0,0,0,7,2,17,10.5
607,0,0,0,2,0,1,1,4,0,0,0,0,10,8,7,53.3
608,1,0,0,3,1,1,2,1,7,0,0,0,12,0,4,0.0
609,0,0,0,2,2,1,1,2,1,0,0,0,10,3,0,100.0
610,0,0,0,1,0,0,2,0,0,0,0,0,3,2,6,25.0
611,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4,50.0
612,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0
613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
615,2,0,0,0,6,0,0,1,0,0,0,0,25,9,2,81.8
616,10,2,0,37,23,10,11,28,28,0,0,0,145,114,61,65.1
617,10,0,0,62,66,1,11,23,51,1,0,0,215,20,26,43.5
618,5,0,0,34,61,6,223,7,13,0,0,0,88,13,22,37.1
619,5,0,0,14,24,2,123,29,33,0,0,1,169,25,20,55.6
620,7,0,0,37,16,4,117,43,31,0,0,0,149,15,27,35.7
621,6,1,1,32,10,2,1,28,21,0,0,0,113,41,26,61.2
622,2,0,0,14,36,8,81,7,10,0,0,0,86,10,14,41.7
623,5,0,0,29,17,3,6,26,6,0,1,0,94,56,23,70.9
624,5,0,0,40,28,2,55,15,24,0,0,0,111,17,19,47.2
625,6,0,0,52,39,2,26,19,33,0,1,0,129,20,16,55.6
626,3,0,0,21,29,25,22,2,8,0,1,0,34,28,56,33.3
627,4,0,0,44,43,2,18,1,6,1,0,0,44,14,36,28.0
628,1,0,0,20,11,1,26,8,24,0,1,0,83,3,4,42.9
629,1,0,0,11,45,13,29,4,11,0,0,0,68,20,23,46.5
630,0,0,0,9,40,3,39,6,4,0,0,0,56,5,5,50.0
631,5,0,0,20,5,1,28,12,18,0,0,0,48,5,15,25.0
632,5,0,0,21,13,3,26,9,15,0,0,0,52,8,21,27.6
633,3,0,0,17,15,4,8,4,4,1,0,0,26,35,29,54.7
634,1,0,0,9,2,0,0,4,9,0,0,0,20,4,6,40.0
635,0,0,0,11,21,3,32,6,1,0,0,0,24,5,4,55.6
636,2,0,0,23,16,0,2,7,20,0,0,0,41,9,7,56.3
637,3,1,1,6,3,1,13,3,1,0,1,0,10,5,5,50.0
638,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
639,2,0,0,7,5,1,9,3,4,0,0,0,16,1,2,33.3
640,0,0,0,4,1,0,0,2,3,0,0,0,8,3,10,23.1
641,1,0,0,6,2,2,0,1,0,0,0,0,4,4,8,33.3
642,0,0,0,3,6,1,10,0,1,0,0,0,9,1,2,33.3
643,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.0
644,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
645,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
648,8,0,0,31,76,25,31,4,5,1,0,0,74,26,37,41.3
649,5,0,0,0,8,0,0,1,0,0,0,0,26,5,0,100.0
650,0,0,0,11,39,6,119,12,18,2,1,0,111,26,48,35.1
651,11,2,1,34,28,3,152,16,21,0,1,0,159,18,19,48.6
652,8,1,1,55,31,1,3,34,58,0,1,0,239,15,20,42.9
653,17,1,1,47,29,0,2,45,33,0,0,0,116,67,35,65.7
654,3,1,0,24,17,2,4,29,17,0,0,0,107,46,29,61.3
655,1,0,0,19,19,0,31,13,17,0,0,1,103,20,24,45.5
656,3,0,0,20,6,0,14,18,16,0,0,0,117,18,14,56.3
657,1,0,0,13,56,3,35,20,21,0,0,0,129,9,18,33.3
658,4,0,0,14,7,0,0,22,11,0,1,0,56,42,37,53.2
659,1,0,0,29,54,1,19,16,31,0,0,0,106,14,20,41.2
660,5,0,0,14,6,0,40,9,18,0,0,0,38,17,17,50.0
661,1,0,0,19,9,3,1,4,4,0,0,0,24,17,30,36.2
662,2,0,0,13,10,0,13,12,7,0,0,0,63,12,31,27.9
663,4,0,0,10,4,1,0,3,2,0,1,0,24,12,16,42.9
664,2,0,0,4,11,1,4,7,1,0,0,0,45,10,8,55.6
665,3,0,0,15,15,1,9,8,6,0,0,0,43,6,9,40.0
666,2,0,0,9,32,2,28,7,13,1,0,0,88,6,8,42.9
667,2,0,0,3,2,0,3,8,4,0,0,0,35,6,10,37.5
668,5,0,0,14,5,2,3,5,13,0,0,0,33,25,6,80.6
669,3,0,0,18,11,2,20,11,7,0,0,0,34,11,15,42.3
670,1,0,0,5,4,0,2,3,4,0,0,0,27,11,6,64.7
671,1,0,0,4,6,0,12,5,2,0,0,0,30,3,3,50.0
672,1,0,0,4,5,1,5,5,4,0,0,0,27,6,8,42.9
673,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,100.0
674,2,0,0,9,3,0,1,4,4,0,0,0,16,9,9,50.0
675,0,0,0,9,6,1,4,7,7,0,0,0,17,5,2,71.4
676,0,0,0,3,4,0,1,1,6,0,0,0,33,3,7,30.0
677,1,0,0,8,9,1,4,1,1,0,0,0,21,1,8,11.1
678,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0.0
679,1,0,0,8,7,0,3,1,9,0,0,0,15,20,24,45.5
680,0,0,0,2,3,1,3,1,2,0,0,0,21,0,5,0.0
681,1,0,0,3,2,0,1,6,0,0,0,0,12,2,1,66.7
682,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
683,0,0,0,2,0,0,1,1,2,0,0,0,6,0,0,0.0
684,0,0,0,5,2,2,2,2,5,0,0,0,4,4,1,80.0
685,0,0,0,0,1,0,4,0,1,0,0,0,4,1,2,33.3
686,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0.0
687,0,0,0,0,4,0,3,0,0,0,0,0,5,0,2,0.0
688,0,0,0,0,1,0,0,0,0,0,0,0,2,0,7,0.0
689,1,0,0,2,1,0,0,0,0,0,0,0,1,2,1,66.7
690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
691,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,100.0
692,6,0,0,0,9,0,0,1,0,0,0,0,28,3,0,100.0
693,3,0,0,21,24,11,18,16,31,0,0,0,164,25,32,43.9
694,9,1,0,54,121,22,128,1,21,2,0,0,79,42,64,39.6
695,9,0,0,43,19,2,0,31,20,0,0,1,117,47,36,56.6
696,2,1,0,21,26,0,100,32,29,0,0,0,115,25,30,45.5
697,8,0,0,47,14,0,3,27,40,0,0,0,136,26,27,49.1
698,12,1,1,25,17,2,2,41,29,0,0,0,137,61,41,59.8
699,8,0,0,47,28,2,9,31,42,0,0,0,116,11,42,20.8
700,7,0,0,19,24,11,84,19,28,0,0,0,111,13,25,34.2
701,8,1,0,44,43,1,44,17,39,1,0,0,138,23,31,42.6
702,6,0,0,42,22,1,7,12,29,0,0,0,106,28,28,50.0
703,5,0,0,29,4,0,39,20,31,0,1,0,127,7,20,25.9
704,1,0,0,24,21,1,63,11,14,0,0,0,88,17,19,47.2
705,1,0,0,16,15,0,12,18,12,0,0,0,85,12,18,40.0
706,5,0,0,38,18,3,36,19,49,0,0,0,91,36,34,51.4
707,2,0,0,11,10,0,3,16,6,0,0,0,61,15,13,53.6
708,4,0,0,24,12,1,50,3,8,0,1,0,37,5,6,45.5
709,2,0,0,30,3,0,4,15,14,0,0,0,59,8,14,36.4
710,2,1,0,11,2,0,1,9,12,0,0,0,37,31,18,63.3
711,2,0,0,15,14,0,23,1,5,0,0,0,34,5,10,33.3
712,3,0,0,7,5,0,4,0,1,1,0,0,8,11,13,45.8
713,1,0,0,5,1,0,1,0,2,0,0,0,19,5,4,55.6
714,1,0,0,10,13,1,16,6,19,1,0,0,36,11,16,40.7
715,1,0,0,8,4,3,1,1,0,0,0,0,5,12,14,46.2
716,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
717,1,0,0,1,2,0,0,1,0,0,0,0,3,3,2,60.0
718,0,0,0,0,2,0,4,1,0,0,0,0,1,2,2,50.0
719,1,0,0,3,1,0,3,0,2,0,0,0,5,0,1,0.0
720,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0
721,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0.0
722,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
723,8,0,0,14,17,0,14,25,28,0,0,0,169,47,29,61.8
724,6,0,0,28,24,1,11,29,29,0,1,0,163,58,19,75.3
725,4,1,0,49,74,4,32,15,22,1,1,0,159,22,37,37.3
726,8,0,0,41,47,0,72,14,45,1,0,0,172,31,28,52.5
727,3,0,0,50,45,9,65,40,48,2,1,0,162,41,36,53.2
728,1,0,0,18,20,2,4,8,13,1,0,0,57,24,37,39.3
729,7,0,0,36,7,0,9,29,31,0,1,0,155,26,22,54.2
730,9,0,0,47,14,3,18,25,26,0,0,0,139,28,22,56.0
731,3,0,0,22,41,4,119,7,24,1,0,0,93,14,18,43.8
732,0,0,0,21,26,7,76,11,22,1,0,0,78,15,29,34.1
733,1,0,0,0,4,0,0,0,0,0,0,0,16,2,0,100.0
734,7,2,0,12,15,7,25,2,1,0,0,0,32,3,10,23.1
735,3,0,0,18,40,1,58,11,12,0,1,0,89,3,11,21.4
736,1,0,0,0,1,0,0,0,0,0,0,0,17,3,1,75.0
737,7,1,0,34,47,9,30,3,21,1,0,0,53,37,33,52.9
738,2,0,0,12,23,1,11,13,19,0,0,0,61,16,18,47.1
739,1,0,0,15,3,0,5,10,9,0,0,0,60,21,9,70.0
740,2,1,0,19,26,1,37,7,16,1,0,0,43,8,5,61.5
741,2,0,0,5,6,0,16,7,9,0,0,0,27,7,6,53.8
742,3,0,0,5,8,1,7,11,9,0,1,0,30,4,7,36.4
743,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0.0
744,0,0,0,9,4,0,8,5,6,0,0,0,18,6,3,66.7
745,1,0,0,10,9,0,3,9,5,0,0,0,37,2,3,40.0
746,1,0,0,7,2,0,0,7,3,0,0,0,23,21,7,75.0
747,0,0,0,7,2,0,10,5,1,0,1,0,8,3,4,42.9
748,2,0,0,4,5,0,3,2,5,0,0,0,13,6,6,50.0
749,1,0,0,2,0,1,4,0,2,0,0,0,7,0,0,0.0
750,1,0,0,5,4,0,0,3,1,0,0,0,8,2,1,66.7
751,0,0,0,1,2,0,0,0,2,0,0,0,4,1,2,33.3
752,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,66.7
753,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0.0
754,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,50.0
755,1,0,0,0,4,0,0,0,0,0,0,0,36,7,2,77.8
756,9,0,0,33,25,2,30,58,31,0,0,0,170,77,41,65.3
757,6,1,0,20,19,0,0,61,20,0,0,0,127,92,44,67.6
758,3,0,0,27,9,0,11,40,30,0,0,1,208,31,27,53.4
759,5,1,0,39,50,0,71,13,11,0,0,0,97,29,52,35.8
760,8,0,0,39,50,0,57,13,19,0,0,0,133,5,13,27.8
761,10,0,0,48,85,15,13,3,10,1,0,0,89,79,70,53.0
762,2,0,0,42,37,5,57,12,24,1,0,0,109,33,47,41.3
763,3,0,0,31,47,4,40,30,37,1,0,0,99,19,43,30.6
764,5,0,0,28,14,1,86,48,51,0,1,0,150,21,39,35.0
765,8,1,0,39,17,0,111,38,16,0,0,0,84,29,23,55.8
766,3,0,0,33,13,0,64,24,31,0,0,0,70,15,23,39.5
767,0,0,0,6,9,3,24,4,3,1,0,0,101,2,7,22.2
768,5,0,0,16,27,1,3,16,9,0,0,0,77,16,9,64.0
769,2,0,0,19,8,0,22,16,20,0,0,0,72,26,13,66.7
770,3,1,1,12,5,0,21,4,12,0,0,0,31,3,3,50.0
771,1,0,0,16,11,0,29,3,1,0,0,0,20,3,7,30.0
772,2,0,0,9,5,2,1,6,7,0,0,0,26,22,8,73.3
